"scientificName","genus","specificEpithet","infraspecificEpithet","basisOfRecord","eventDate","institutionCode","collectionCode","collectionID","country","county","stateProvince","locality","latitude","longitude","identificationID","coordinateUncertaintyInMeters","informationWithheld","habitat"
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2020-04-10T09:49:30","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.452825,-81.574701,"94643858",29727,"Coordinate uncertainty increased to 29727m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2020-04-10T14:05:42","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.456625,-81.506466,"94728771",29727,"Coordinate uncertainty increased to 29727m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2020-04-13T11:40:35","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.508897,-81.569088,"95252597",29727,"Coordinate uncertainty increased to 29727m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2020-04-23T10:58:40","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.517263,-81.235586,"97128528",29727,"Coordinate uncertainty increased to 29727m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2020-04-25T14:04:17","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.735095,-81.548219,"98002225",29704,"Coordinate uncertainty increased to 29704m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2020-05-13T11:17:46","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Polk County, US-FL, US",27.99916,-81.533001,"102728134",29680,"Coordinate uncertainty increased to 29680m at the request of the observer",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2020-05-16T13:22:53","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Polk County, US-FL, US",27.807021,-81.550627,"103582911",29680,"Coordinate uncertainty increased to 29680m at the request of the observer",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2020-05-20T15:26:33","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.958101,-81.571891,"104444476",29680,"Coordinate uncertainty increased to 29680m at the request of the observer",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2020-05-22T06:40:45","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.726357,-81.51309,"104767841",29704,"Coordinate uncertainty increased to 29704m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2020-05-24T15:00:20","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.726505,-81.295847,"105389901",29704,"Coordinate uncertainty increased to 29704m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2020-05-28T10:07:37","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",29.829473,-81.880853,"106355198",29433,"Coordinate uncertainty increased to 29433m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2020-05-30T00:00:00","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.282491,-81.552629,"106816806",29751,"Coordinate uncertainty increased to 29751m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2020-05-31T00:00:00","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Polk County, US-FL, US",28.121817,-81.579273,"107116497",29656,"Coordinate uncertainty increased to 29656m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2020-06-03T07:23:02","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.895716,-81.455109,"107832226",29680,"Coordinate uncertainty increased to 29680m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2020-06-05T07:42:54","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.668457,-81.431032,"108105960",29704,"Coordinate uncertainty increased to 29704m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2020-06-05T12:47:16","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: @brettbudach told me what dis wassss, verbatimLocality: Florida, US",27.593749,-81.517592,"108247554",29727,"Coordinate uncertainty increased to 29727m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2020-06-06T15:01:20","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.43809,-81.466897,"108563505",29727,"Coordinate uncertainty increased to 29727m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2020-06-06T15:02:32","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.554036,-81.494466,"108701919",29727,"Coordinate uncertainty increased to 29727m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2020-06-06T15:18:32","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: Are these narrow-leaved plants that I often see in xeric scrub just weird juvenile Asclepias curtisii, or are they sterile stems of Asclepias feayi? I know other species of milkweed often look VERY different as seedlings or young plants compared to the adult form., verbatimLocality: Florida, US",27.565631,-81.561625,"123760012",29727,"Coordinate uncertainty increased to 29727m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2020-06-07T14:18:15","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.47538,-81.400968,"108703081",29727,"Coordinate uncertainty increased to 29727m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2020-06-11T09:32:11","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Polk County, US-FL, US",27.811607,-81.414451,"109550141",29680,"Coordinate uncertainty increased to 29680m at the request of the observer",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2020-06-13T11:48:58","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.654097,-81.416267,"110020307",29704,"Coordinate uncertainty increased to 29704m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2020-06-24T09:27:42","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: Had the most flower heads on 1 plant I have ever seen, verbatimLocality: Florida, US",27.623036,-81.564002,"112700124",29704,"Coordinate uncertainty increased to 29704m at the request of the observer",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2020-06-30T10:21:20","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.72522,-81.42272,"113964069",29704,"Coordinate uncertainty increased to 29704m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2020-06-30T08:52:54","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.62901,-81.420715,"113964309",29704,"Coordinate uncertainty increased to 29704m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2020-07-03T11:57:59","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",29.289745,-81.722051,"114665924",29508,"Coordinate uncertainty increased to 29508m at the request of the observer",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2020-07-05T12:25:00","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Polk County, US-FL, US",28.053414,-81.594761,"115092512",29656,"Coordinate uncertainty increased to 29656m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2020-07-06T07:41:41","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.278813,-81.409952,"115241739",29751,"Coordinate uncertainty increased to 29751m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2020-07-10T07:03:03","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.835222,-81.450791,"116138590",29680,"Coordinate uncertainty increased to 29680m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2020-07-11T11:22:33","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",29.186956,-81.722648,"116409543",29533,"Coordinate uncertainty increased to 29533m at the request of the observer",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2020-07-16T00:00:00","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.64653,-81.501254,"117532098",29704,"Coordinate uncertainty increased to 29704m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2020-07-18T08:49:03","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.763517,-81.452972,"117912126",29704,"Coordinate uncertainty increased to 29704m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2020-07-14T09:17:00","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: Such a cool plant! Yay endemics!, verbatimLocality: Florida, US",27.146039,-81.246411,"118416182",29775,"Coordinate uncertainty increased to 29775m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2020-07-23T08:52:13","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.531222,-81.426721,"119028755",29727,"Coordinate uncertainty increased to 29727m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2020-07-25T10:56:23","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.579066,-81.443533,"119659626",29727,"Coordinate uncertainty increased to 29727m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2020-07-28T17:22:00","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.213647,-81.315286,"120390502",29751,"Coordinate uncertainty increased to 29751m to protect threatened taxon",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2020-07-13T09:56:00","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",29.154048,-81.614512,"125601401",29533,"Coordinate uncertainty increased to 29533m at the request of the observer",NA
"Asclepias curtissii A.Gray","Asclepias","curtissii",NA,"HUMAN_OBSERVATION","2020-08-12T09:17:00","iNaturalist","Observations",NA,"United States of America",NA,"Florida","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Florida, US",27.402982,-81.441158,"329657437",29727,"Coordinate uncertainty increased to 29727m at the request of the observer",NA
